"","unique","Team","Position","Name","Projected","Points","Starter","Week","Largest","SecLargest","BadDecision"
"561","Team 2RB6","Team 2","RB","J.D. McKissic",10.1,14.4,"Yes","6",14.4,13.7,0
"562","Team 2RB6","Team 2","RB","Alexander Mattison",18.1,4,"Yes","6",14.4,13.7,1
"563","Team 2RB7","Team 2","RB","David Montgomery",15.8,11.9,"Yes","7",18.2,11.9,0
"564","Team 2RB7","Team 2","RB","Alexander Mattison",0,0,"No","7",18.2,11.9,1
"565","Team 2RB7","Team 2","RB","Christian McCaffrey",0,0,"No","7",18.2,11.9,1
"566","Team 2RB7","Team 2","RB","J.D. McKissic",13.1,7.1,"Yes","7",18.2,11.9,1
"567","Team 2RB7","Team 2","RB","Boston Scott",12.7,18.2,"Yes","7",18.2,11.9,0
"568","Team 2RB8","Team 2","RB","David Montgomery",15.9,12.5,"Yes","8",12.5,9.9,0
"569","Team 2RB8","Team 2","RB","J.D. McKissic",0,0,"No","8",12.5,9.9,1
"570","Team 2RB8","Team 2","RB","Christian McCaffrey",0,0,"No","8",12.5,9.9,1
"571","Team 2RB8","Team 2","RB","Boston Scott",15.4,9.9,"Yes","8",12.5,9.9,0
"572","Team 2RB9","Team 2","RB","David Montgomery",16.1,5.2,"Yes","9",37.1,17.2,1
"573","Team 2RB9","Team 2","RB","Boston Scott",0,0,"No","9",37.1,17.2,1
"574","Team 2RB9","Team 2","RB","Christian McCaffrey",19.9,37.1,"Yes","9",37.1,17.2,0
"575","Team 2RB9","Team 2","RB","J.D. McKissic",10.5,17.2,"No","9",37.1,17.2,0
"576","Team 2TE1","Team 2","TE","Travis Kelce",17,17,"Yes","1",17,17,0
"577","Team 2TE10","Team 2","TE","Travis Kelce",0,0,"No","10",6,0,1
"578","Team 2TE10","Team 2","TE","Mike Gesicki",8.6,6,"Yes","10",6,0,0
"579","Team 2TE11","Team 2","TE","Travis Kelce",19.2,26.86,"Yes","11",26.86,8.3,0
"580","Team 2TE11","Team 2","TE","Mike Gesicki",8.9,8.3,"No","11",26.86,8.3,1
"581","Team 2TE12","Team 2","TE","Travis Kelce",19.3,16.2,"Yes","12",16.2,11.5,0
"582","Team 2TE12","Team 2","TE","Mike Gesicki",9.7,11.5,"No","12",16.2,11.5,1
"583","Team 2TE13","Team 2","TE","Travis Kelce",17.9,27.6,"Yes","13",27.6,23.8,0
"584","Team 2TE13","Team 2","TE","Mike Gesicki",8.7,23.8,"No","13",27.6,23.8,1
"585","Team 2TE14","Team 2","TE","Travis Kelce",18.6,27.6,"Yes","14",27.6,23.5,0
"586","Team 2TE14","Team 2","TE","Mike Gesicki",9.7,23.5,"No","14",27.6,23.5,1
"587","Team 2TE2","Team 2","TE","Travis Kelce",15.6,24,"Yes","2",24,24,0
"588","Team 2TE3","Team 2","TE","Travis Kelce",16.4,14.7,"Yes","3",14.7,14.7,0
"589","Team 2TE4","Team 2","TE","Travis Kelce",14.7,10,"Yes","4",10,10,0
"590","Team 2TE5","Team 2","TE","Travis Kelce",16.2,24.8,"Yes","5",24.8,24.8,0
"591","Team 2TE6","Team 2","TE","Travis Kelce",17.4,21.5,"Yes","6",21.5,21.5,0
"592","Team 2TE7","Team 2","TE","Travis Kelce",16.6,6.1,"Yes","7",6.1,6.1,0
"593","Team 2TE8","Team 2","TE","Travis Kelce",15.5,24.9,"Yes","8",24.9,24.9,0
"594","Team 2TE9","Team 2","TE","Travis Kelce",17.1,25.9,"Yes","9",25.9,25.9,0
"595","Team 2WR1","Team 2","WR","Cooper Kupp",14.1,8,"Yes","1",19,10.9,1
"596","Team 2WR1","Team 2","WR","Keenan Allen",13.8,7.7,"Yes","1",19,10.9,1
"597","Team 2WR1","Team 2","WR","Marvin Jones Jr.",13.5,9.5,"No","1",19,10.9,1
"598","Team 2WR1","Team 2","WR","John Brown",11.1,19,"No","1",19,10.9,0
"599","Team 2WR1","Team 2","WR","Mike Williams",0,10.9,"No","1",19,10.9,0
"600","Team 2WR1","Team 2","WR","Breshad Perriman",8.4,4.7,"No","1",19,10.9,1
"601","Team 2WR10","Team 2","WR","Keenan Allen",19.4,12.9,"Yes","10",23.6,12.9,0
"602","Team 2WR10","Team 2","WR","Mike Williams",12.4,5.8,"No","10",23.6,12.9,1
"603","Team 2WR10","Team 2","WR","Curtis Samuel",13,4.2,"Yes","10",23.6,12.9,1
"604","Team 2WR10","Team 2","WR","Marvin Jones Jr.",12,23.6,"No","10",23.6,12.9,0
"605","Team 2WR10","Team 2","WR","Cooper Kupp",16.4,10,"Yes","10",23.6,12.9,1
"606","Team 2WR11","Team 2","WR","Keenan Allen",17.6,34.5,"Yes","11",34.5,25.5,0
"607","Team 2WR11","Team 2","WR","Marvin Jones Jr.",14.2,9.1,"No","11",34.5,25.5,1
"608","Team 2WR11","Team 2","WR","Curtis Samuel",12.9,21.4,"Yes","11",34.5,25.5,1
"609","Team 2WR11","Team 2","WR","Mike Williams",12.4,17.2,"No","11",34.5,25.5,1
"610","Team 2WR11","Team 2","WR","Cooper Kupp",16.5,25.5,"Yes","11",34.5,25.5,0
"611","Team 2WR12","Team 2","WR","Curtis Samuel",14.5,12.7,"Yes","12",16,12.7,0
"612","Team 2WR12","Team 2","WR","Keenan Allen",19.4,16,"Yes","12",16,12.7,0
"613","Team 2WR12","Team 2","WR","Mike Williams",12,5.6,"No","12",16,12.7,1
"614","Team 2WR12","Team 2","WR","Cooper Kupp",15.4,6.1,"Yes","12",16,12.7,1
"615","Team 2WR12","Team 2","WR","Marvin Jones Jr.",13.5,10.8,"No","12",16,12.7,1
"616","Team 2WR13","Team 2","WR","Mike Williams",10.9,8.3,"Yes","13",25.6,15.3,1
"617","Team 2WR13","Team 2","WR","Keenan Allen",16.3,9.8,"Yes","13",25.6,15.3,1
"618","Team 2WR13","Team 2","WR","Curtis Samuel",0,0,"No","13",25.6,15.3,1
"619","Team 2WR13","Team 2","WR","Cooper Kupp",16.7,15.3,"Yes","13",25.6,15.3,0
"620","Team 2WR13","Team 2","WR","Marvin Jones Jr.",11.5,25.6,"No","13",25.6,15.3,0
"621","Team 2WR14","Team 2","WR","Marvin Jones Jr.",14,8.8,"Yes","14",20.2,16,1
"622","Team 2WR14","Team 2","WR","Keenan Allen",18.4,20.2,"Yes","14",20.2,16,0
"623","Team 2WR14","Team 2","WR","Curtis Samuel",12.4,16,"No","14",20.2,16,0
"624","Team 2WR14","Team 2","WR","Cooper Kupp",15,14.3,"Yes","14",20.2,16,1
"625","Team 2WR14","Team 2","WR","Mike Williams",11.6,0,"No","14",20.2,16,1
"626","Team 2WR2","Team 2","WR","Cooper Kupp",13.6,13,"Yes","2",18.2,16.6,1
"627","Team 2WR2","Team 2","WR","Keenan Allen",13.2,16.6,"Yes","2",18.2,16.6,0
"628","Team 2WR2","Team 2","WR","Breshad Perriman",10.7,3.2,"No","2",18.2,16.6,1
"629","Team 2WR2","Team 2","WR","Marvin Jones Jr.",14.4,12.3,"Yes","2",18.2,16.6,1
"630","Team 2WR2","Team 2","WR","John Brown",10.8,18.2,"No","2",18.2,16.6,0
"631","Team 2WR2","Team 2","WR","Mike Williams",10.3,3.4,"No","2",18.2,16.6,1
"632","Team 2WR3","Team 2","WR","Cooper Kupp",13.4,25.7,"Yes","3",30.2,25.7,0
"633","Team 2WR3","Team 2","WR","Keenan Allen",14,30.2,"Yes","3",30.2,25.7,0
"634","Team 2WR3","Team 2","WR","Breshad Perriman",0,0,"No","3",30.2,25.7,1
"635","Team 2WR3","Team 2","WR","Marvin Jones Jr.",13,8.1,"Yes","3",30.2,25.7,1
"636","Team 2WR3","Team 2","WR","John Brown",11,0,"No","3",30.2,25.7,1
"637","Team 2WR3","Team 2","WR","Mike Williams",10.6,2.7,"No","3",30.2,25.7,1
"638","Team 2WR4","Team 2","WR","Keenan Allen",16.1,14.2,"Yes","4",17.7,14.2,0
"639","Team 2WR4","Team 2","WR","John Brown",10.9,8.2,"No","4",17.7,14.2,1
"640","Team 2WR4","Team 2","WR","Breshad Perriman",0,0,"No","4",17.7,14.2,1
"641","Team 2WR4","Team 2","WR","Marvin Jones Jr.",12.8,1.9,"Yes","4",17.7,14.2,1
"642","Team 2WR4","Team 2","WR","Cooper Kupp",14.3,17.7,"Yes","4",17.7,14.2,0
"643","Team 2WR4","Team 2","WR","Mike Williams",0,0,"No","4",17.7,14.2,1
"644","Team 2WR5","Team 2","WR","Cooper Kupp",14.6,11.6,"Yes","5",27.9,11.6,0
"645","Team 2WR5","Team 2","WR","Keenan Allen",16.2,10.9,"Yes","5",27.9,11.6,1
"646","Team 2WR5","Team 2","WR","Breshad Perriman",0,0,"No","5",27.9,11.6,1
"647","Team 2WR5","Team 2","WR","John Brown",0,0,"Yes","5",27.9,11.6,1
"648","Team 2WR5","Team 2","WR","Marvin Jones Jr.",0,0,"No","5",27.9,11.6,1
"649","Team 2WR5","Team 2","WR","Mike Williams",9.6,27.9,"No","5",27.9,11.6,0
"650","Team 2WR6","Team 2","WR","John Brown",12.4,0,"Yes","6",10.2,4.1,1
"651","Team 2WR6","Team 2","WR","Cooper Kupp",14.6,4.1,"Yes","6",10.2,4.1,0
"652","Team 2WR6","Team 2","WR","Marvin Jones Jr.",10.7,2.8,"No","6",10.2,4.1,1
"653","Team 2WR6","Team 2","WR","Breshad Perriman",9.5,10.2,"No","6",10.2,4.1,0
"654","Team 2WR6","Team 2","WR","Keenan Allen",0,0,"No","6",10.2,4.1,1
"655","Team 2WR6","Team 2","WR","Mike Williams",0,0,"No","6",10.2,4.1,1
"656","Team 2WR7","Team 2","WR","Cooper Kupp",13.9,11.9,"Yes","7",22.5,13,1
"657","Team 2WR7","Team 2","WR","Marvin Jones Jr.",11.2,13,"No","7",22.5,13,0
"658","Team 2WR7","Team 2","WR","Keenan Allen",17.1,22.5,"Yes","7",22.5,13,0
"659","Team 2WR7","Team 2","WR","Mike Williams",11.5,1.4,"No","7",22.5,13,1
"660","Team 2WR7","Team 2","WR","Breshad Perriman",9.7,4.7,"No","7",22.5,13,1
"661","Team 2WR8","Team 2","WR","Keenan Allen",17.8,21.7,"Yes","8",22,21.7,0
"662","Team 2WR8","Team 2","WR","Cooper Kupp",14.1,22,"Yes","8",22,21.7,0
"663","Team 2WR8","Team 2","WR","Breshad Perriman",0,0,"No","8",22,21.7,1
"664","Team 2WR8","Team 2","WR","Curtis Samuel",11,21.4,"Yes","8",22,21.7,1
"665","Team 2WR8","Team 2","WR","Marvin Jones Jr.",9.6,18.9,"No","8",22,21.7,1
"666","Team 2WR8","Team 2","WR","Mike Williams",9.1,21,"No","8",22,21.7,1
"667","Team 2WR9","Team 2","WR","Keenan Allen",19.1,25.3,"Yes","9",27.1,26.8,1
"668","Team 2WR9","Team 2","WR","Mike Williams",12.3,13.1,"Yes","9",27.1,26.8,1
"669","Team 2WR9","Team 2","WR","Breshad Perriman",8.8,27.1,"No","9",27.1,26.8,0
"670","Team 2WR9","Team 2","WR","Marvin Jones Jr.",14,13.3,"Yes","9",27.1,26.8,1
"671","Team 2WR9","Team 2","WR","Cooper Kupp",0,0,"No","9",27.1,26.8,1
"672","Team 2WR9","Team 2","WR","Curtis Samuel",9.5,26.8,"No","9",27.1,26.8,0
"673","Team 3D/ST1","Team 3","D/ST","Bills D/ST",8.7,10,"Yes","1",10,10,0
"674","Team 3D/ST10","Team 3","D/ST","Packers D/ST",7.3,7,"Yes","10",8,7,1
"675","Team 3D/ST10","Team 3","D/ST","Dolphins D/ST",5.3,8,"No","10",8,7,0
"676","Team 3D/ST11","Team 3","D/ST","Dolphins D/ST",7,-1,"Yes","11",17,-1,1
"677","Team 3D/ST11","Team 3","D/ST","Saints D/ST",4.8,17,"No","11",17,-1,0
"678","Team 3D/ST12","Team 3","D/ST","Saints D/ST",5.8,14,"Yes","12",14,13,0
"679","Team 3D/ST12","Team 3","D/ST","Dolphins D/ST",8,13,"No","12",14,13,1
"680","Team 3D/ST13","Team 3","D/ST","Dolphins D/ST",7.7,16,"Yes","13",16,6,0
"681","Team 3D/ST13","Team 3","D/ST","Saints D/ST",5.2,6,"No","13",16,6,1
"682","Team 3D/ST14","Team 3","D/ST","Dolphins D/ST",3.6,7,"No","14",7,-1,0
"683","Team 3D/ST14","Team 3","D/ST","Saints D/ST",8.5,-1,"Yes","14",7,-1,1
"684","Team 3D/ST2","Team 3","D/ST","Bills D/ST",8.5,-1,"Yes","2",-1,-1,0
"685","Team 3D/ST3","Team 3","D/ST","Giants D/ST",5.9,-4,"Yes","3",0,-4,1
"686","Team 3D/ST3","Team 3","D/ST","Bills D/ST",6.3,0,"No","3",0,-4,0
"687","Team 3D/ST4","Team 3","D/ST","Giants D/ST",3.4,7,"No","4",7,5,0
"688","Team 3D/ST4","Team 3","D/ST","Bills D/ST",6,5,"Yes","4",7,5,1
"689","Team 3D/ST5","Team 3","D/ST","Bills D/ST",6.6,-3,"Yes","5",-3,-3,0
"690","Team 3D/ST6","Team 3","D/ST","Dolphins D/ST",6.6,12,"Yes","6",12,12,0
"691","Team 3D/ST7","Team 3","D/ST","Cowboys D/ST",6.4,1,"Yes","7",1,1,0
"692","Team 3D/ST8","Team 3","D/ST","Titans D/ST",5.9,-2,"Yes","8",-2,-2,0
"693","Team 3D/ST9","Team 3","D/ST","Titans D/ST",6,13,"Yes","9",13,5,0
"694","Team 3D/ST9","Team 3","D/ST","Dolphins D/ST",4.8,5,"No","9",13,5,1
"695","Team 3K1","Team 3","K","Wil Lutz",8.8,10,"Yes","1",10,10,0
"696","Team 3K10","Team 3","K","Wil Lutz",9.7,10,"Yes","10",10,10,0
"697","Team 3K11","Team 3","K","Wil Lutz",8,5,"Yes","11",5,5,0
"698","Team 3K12","Team 3","K","Wil Lutz",7.6,8,"Yes","12",8,8,0
"699","Team 3K13","Team 3","K","Wil Lutz",8,2,"Yes","13",2,2,0
"700","Team 3K14","Team 3","K","Wil Lutz",7.4,1,"Yes","14",1,1,0
"701","Team 3K2","Team 3","K","Wil Lutz",8.3,6,"Yes","2",6,6,0
"702","Team 3K3","Team 3","K","Wil Lutz",8.2,13,"Yes","3",13,13,0
"703","Team 3K4","Team 3","K","Wil Lutz",8.3,5,"Yes","4",5,5,0
"704","Team 3K5","Team 3","K","Wil Lutz",8.5,15,"Yes","5",15,15,0
"705","Team 3K6","Team 3","K","Jason Sanders",9.5,6,"Yes","6",6,6,0
"706","Team 3K7","Team 3","K","Wil Lutz",8.4,11,"Yes","7",11,11,0
"707","Team 3K8","Team 3","K","Wil Lutz",8.4,13,"Yes","8",13,13,0
"708","Team 3K9","Team 3","K","Wil Lutz",8.8,8,"Yes","9",8,8,0
"709","Team 3QB1","Team 3","QB","Dak Prescott",19.7,17.64,"Yes","1",17.64,16.32,0
"710","Team 3QB1","Team 3","QB","Drew Brees",17.5,14.4,"No","1",17.64,16.32,1
"711","Team 3QB1","Team 3","QB","Joe Burrow",14.4,16.32,"No","1",17.64,16.32,1
"712","Team 3QB10","Team 3","QB","Drew Brees",17.1,6.94,"Yes","10",10.78,6.94,1
"713","Team 3QB10","Team 3","QB","Ryan Tannehill",15.9,10.78,"No","10",10.78,6.94,0
"714","Team 3QB11","Team 3","QB","Ben Roethlisberger",20.1,16.68,"Yes","11",21.86,16.68,1
"715","Team 3QB11","Team 3","QB","Ryan Tannehill",15.7,21.86,"No","11",21.86,16.68,0
"716","Team 3QB12","Team 3","QB","Ryan Fitzpatrick",18.9,19.28,"Yes","12",19.28,19.14,0
"717","Team 3QB12","Team 3","QB","Ryan Tannehill",15.9,19.14,"No","12",19.28,19.14,1
"718","Team 3QB13","Team 3","QB","Kirk Cousins",16.8,21.4,"Yes","13",27.56,21.4,1
"719","Team 3QB13","Team 3","QB","Ryan Tannehill",17,27.56,"No","13",27.56,21.4,0
"720","Team 3QB14","Team 3","QB","Ryan Tannehill",18.6,16.48,"Yes","14",17.1,16.48,1
"721","Team 3QB14","Team 3","QB","Kirk Cousins",16.2,17.1,"No","14",17.1,16.48,0
"722","Team 3QB2","Team 3","QB","Dak Prescott",20.4,39.8,"Yes","2",39.8,14.48,0
"723","Team 3QB2","Team 3","QB","Drew Brees",18.4,14.48,"No","2",39.8,14.48,1
"724","Team 3QB3","Team 3","QB","Dak Prescott",19.8,27.48,"Yes","3",27.48,23.52,0
"725","Team 3QB3","Team 3","QB","Drew Brees",17.9,23.52,"No","3",27.48,23.52,1
"726","Team 3QB4","Team 3","QB","Dak Prescott",20.3,37.28,"Yes","4",37.28,15.54,0
"727","Team 3QB4","Team 3","QB","Drew Brees",17.3,15.54,"No","4",37.28,15.54,1
"728","Team 3QB5","Team 3","QB","Dak Prescott",21.2,13.44,"Yes","5",21.1,13.44,1
"729","Team 3QB5","Team 3","QB","Drew Brees",15.3,21.1,"No","5",21.1,13.44,0
"730","Team 3QB6","Team 3","QB","Ryan Fitzpatrick",19.1,16.04,"Yes","6",16.04,0,0
"731","Team 3QB6","Team 3","QB","Drew Brees",0,0,"No","6",16.04,0,1
"732","Team 3QB7","Team 3","QB","Ryan Tannehill",17.9,17.3,"Yes","7",17.3,17.3,0
"733","Team 3QB8","Team 3","QB","Ryan Tannehill",17,17.32,"Yes","8",17.32,17.32,0
"734","Team 3QB9","Team 3","QB","Ryan Tannehill",16.5,14.62,"Yes","9",14.62,14.62,0
"735","Team 3RB1","Team 3","RB","Melvin Gordon III",12.4,15.6,"Yes","1",27.7,15.6,0
"736","Team 3RB1","Team 3","RB","Chris Thompson",9.2,2.6,"No","1",27.7,15.6,1
"737","Team 3RB1","Team 3","RB","Duke Johnson",9,1.4,"No","1",27.7,15.6,1
"738","Team 3RB1","Team 3","RB","Latavius Murray",6.9,4.8,"No","1",27.7,15.6,1
"739","Team 3RB1","Team 3","RB","Ezekiel Elliott",20.5,27.7,"Yes","1",27.7,15.6,0
"740","Team 3RB10","Team 3","RB","Jerick McKinnon",15.8,5.6,"Yes","10",15.2,10.7,1
"741","Team 3RB10","Team 3","RB","Dalvin Cook",20.3,15.2,"Yes","10",15.2,10.7,0
"742","Team 3RB10","Team 3","RB","Ezekiel Elliott",0,0,"No","10",15.2,10.7,1
"743","Team 3RB10","Team 3","RB","Latavius Murray",8.7,5.7,"No","10",15.2,10.7,1
"744","Team 3RB10","Team 3","RB","Chase Edmonds",12.3,10.7,"No","10",15.2,10.7,0
"745","Team 3RB11","Team 3","RB","Ezekiel Elliott",15.7,19.4,"Yes","11",25,19.4,0
"746","Team 3RB11","Team 3","RB","Dalvin Cook",24.8,25,"Yes","11",25,19.4,0
"747","Team 3RB11","Team 3","RB","Jerick McKinnon",0,0,"No","11",25,19.4,1
"748","Team 3RB11","Team 3","RB","Latavius Murray",8,10.5,"No","11",25,19.4,1
"749","Team 3RB11","Team 3","RB","Chase Edmonds",12.5,14.9,"No","11",25,19.4,1
"750","Team 3RB12","Team 3","RB","Dalvin Cook",24.5,10.2,"Yes","12",25.6,10.2,0
"751","Team 3RB12","Team 3","RB","Latavius Murray",8.6,25.6,"No","12",25.6,10.2,0
"752","Team 3RB12","Team 3","RB","Ezekiel Elliott",15.2,2.9,"Yes","12",25.6,10.2,1
"753","Team 3RB12","Team 3","RB","Chase Edmonds",10.9,8.3,"No","12",25.6,10.2,1
"754","Team 3RB13","Team 3","RB","Dalvin Cook",25.5,23.9,"Yes","13",23.9,13.5,0
"755","Team 3RB13","Team 3","RB","Latavius Murray",9.7,3.7,"No","13",23.9,13.5,1
"756","Team 3RB13","Team 3","RB","Ezekiel Elliott",12.4,13.5,"Yes","13",23.9,13.5,0
"757","Team 3RB13","Team 3","RB","Chase Edmonds",9.6,6.3,"No","13",23.9,13.5,1
"758","Team 3RB14","Team 3","RB","Ezekiel Elliott",15.1,7.9,"Yes","14",19,9.3,1
"759","Team 3RB14","Team 3","RB","Dalvin Cook",21.3,19,"Yes","14",19,9.3,0
"760","Team 3RB14","Team 3","RB","Chase Edmonds",10.6,9.3,"No","14",19,9.3,0
"761","Team 3RB14","Team 3","RB","Latavius Murray",8.7,1.7,"No","14",19,9.3,1
"762","Team 3RB2","Team 3","RB","Melvin Gordon III",14.1,16.4,"Yes","2",22.2,16.4,0
"763","Team 3RB2","Team 3","RB","Latavius Murray",8.7,5.3,"No","2",22.2,16.4,1
"764","Team 3RB2","Team 3","RB","Ezekiel Elliott",21.2,22.2,"Yes","2",22.2,16.4,0
"765","Team 3RB2","Team 3","RB","Benny Snell Jr.",8.1,-0.9,"No","2",22.2,16.4,1
"766","Team 3RB3","Team 3","RB","Melvin Gordon III",14.2,7.8,"Yes","3",17.8,16.7,1
"767","Team 3RB3","Team 3","RB","Jerick McKinnon",10.7,16.7,"No","3",17.8,16.7,0
"768","Team 3RB3","Team 3","RB","Latavius Murray",8.3,7.5,"No","3",17.8,16.7,1
"769","Team 3RB3","Team 3","RB","Ezekiel Elliott",20.6,17.8,"Yes","3",17.8,16.7,0
"770","Team 3RB4","Team 3","RB","Dalvin Cook",20.4,28.6,"Yes","4",28.6,22.7,0
"771","Team 3RB4","Team 3","RB","Latavius Murray",9.4,21.3,"No","4",28.6,22.7,1
"772","Team 3RB4","Team 3","RB","Ezekiel Elliott",23.7,20.5,"Yes","4",28.6,22.7,1
"773","Team 3RB4","Team 3","RB","Jerick McKinnon",13.5,22.7,"Yes","4",28.6,22.7,0
"774","Team 3RB5","Team 3","RB","Dalvin Cook",19.3,19.9,"Yes","5",23.5,19.9,0
"775","Team 3RB5","Team 3","RB","Latavius Murray",9.7,7.7,"No","5",23.5,19.9,1
"776","Team 3RB5","Team 3","RB","Ezekiel Elliott",23.8,23.5,"Yes","5",23.5,19.9,0
"777","Team 3RB5","Team 3","RB","Jerick McKinnon",12.3,2.5,"Yes","5",23.5,19.9,1
"778","Team 3RB6","Team 3","RB","Ezekiel Elliott",21.8,12,"Yes","6",12.8,12,0
"779","Team 3RB6","Team 3","RB","Adrian Peterson",10.6,12.8,"Yes","6",12.8,12,0
"780","Team 3RB6","Team 3","RB","Latavius Murray",0,0,"No","6",12.8,12,1
"781","Team 3RB6","Team 3","RB","Jerick McKinnon",9.5,4.8,"No","6",12.8,12,1
"782","Team 3RB6","Team 3","RB","Dalvin Cook",0,0,"No","6",12.8,12,1
"783","Team 3RB7","Team 3","RB","Ezekiel Elliott",21.6,6.1,"Yes","7",6.6,6.1,0
"784","Team 3RB7","Team 3","RB","Jerick McKinnon",15,-0.1,"Yes","7",6.6,6.1,1
"785","Team 3RB7","Team 3","RB","Latavius Murray",9.7,6.6,"No","7",6.6,6.1,0
"786","Team 3RB7","Team 3","RB","Dalvin Cook",0,0,"No","7",6.6,6.1,1
"787","Team 3RB7","Team 3","RB","Mark Ingram II",0,0,"No","7",6.6,6.1,1
"788","Team 3RB8","Team 3","RB","Ezekiel Elliott",16.7,8.3,"Yes","8",48.6,13.9,1
"789","Team 3RB8","Team 3","RB","Dalvin Cook",18.7,48.6,"Yes","8",48.6,13.9,0
"790","Team 3RB8","Team 3","RB","Jerick McKinnon",8.7,13.9,"No","8",48.6,13.9,0
"791","Team 3RB8","Team 3","RB","Mark Ingram II",0,0,"No","8",48.6,13.9,1
"792","Team 3RB8","Team 3","RB","Latavius Murray",8.2,6.1,"No","8",48.6,13.9,1
"793","Team 3RB8","Team 3","RB","Chase Edmonds",0,0,"No","8",48.6,13.9,1
"794","Team 3RB9","Team 3","RB","Dalvin Cook",23.2,39.2,"Yes","9",39.2,15.8,0
"795","Team 3RB9","Team 3","RB","Chase Edmonds",17.8,11.8,"Yes","9",39.2,15.8,1
"796","Team 3RB9","Team 3","RB","Latavius Murray",7.7,6.2,"No","9",39.2,15.8,1
"797","Team 3RB9","Team 3","RB","Ezekiel Elliott",13.7,8.9,"No","9",39.2,15.8,1
"798","Team 3RB9","Team 3","RB","Jerick McKinnon",12.7,15.8,"No","9",39.2,15.8,0
"799","Team 3TE1","Team 3","TE","Mark Andrews",13.6,22.8,"Yes","1",22.8,22.8,0
"800","Team 3TE10","Team 3","TE","Mark Andrews",11.1,13.1,"Yes","10",13.1,13.1,0
"801","Team 3TE11","Team 3","TE","Mark Andrews",12.5,20.6,"Yes","11",20.6,20.6,0
"802","Team 3TE12","Team 3","TE","Robert Tonyan",7.8,17.7,"Yes","12",17.7,0,0
"803","Team 3TE12","Team 3","TE","Mark Andrews",0,0,"No","12",17.7,0,1
"804","Team 3TE13","Team 3","TE","Robert Tonyan",8.7,13.9,"Yes","13",13.9,0,0
"805","Team 3TE13","Team 3","TE","Mark Andrews",0,0,"No","13",13.9,0,1
"806","Team 3TE14","Team 3","TE","Mark Andrews",11.4,12.8,"Yes","14",14.6,12.8,1
"807","Team 3TE14","Team 3","TE","Robert Tonyan",10.3,14.6,"No","14",14.6,12.8,0
"808","Team 3TE2","Team 3","TE","Mark Andrews",14,3.9,"Yes","2",3.9,3.9,0
"809","Team 3TE3","Team 3","TE","Mark Andrews",13.9,5.2,"Yes","3",5.2,5.2,0
"810","Team 3TE4","Team 3","TE","Mark Andrews",13.5,20.7,"Yes","4",20.7,20.7,0
"811","Team 3TE5","Team 3","TE","Robert Tonyan",0,0,"No","5",17.6,0,1
"812","Team 3TE5","Team 3","TE","Mark Andrews",13.3,17.6,"Yes","5",17.6,0,0
"813","Team 3TE6","Team 3","TE","Mark Andrews",14.7,4.1,"Yes","6",5.5,4.1,1
"814","Team 3TE6","Team 3","TE","Robert Tonyan",8.3,5.5,"Yes","6",5.5,4.1,0
"815","Team 3TE7","Team 3","TE","Robert Tonyan",9.1,5.2,"Yes","7",5.2,0,0
"816","Team 3TE7","Team 3","TE","Mark Andrews",0,0,"No","7",5.2,0,1
"817","Team 3TE8","Team 3","TE","Mark Andrews",12.8,6.2,"Yes","8",6.2,6.2,0
"818","Team 3TE9","Team 3","TE","Mark Andrews",11.7,5.2,"Yes","9",5.2,5.2,0
"819","Team 3WR1","Team 3","WR","Davante Adams",18.5,41.6,"Yes","1",41.6,13.9,0
"820","Team 3WR1","Team 3","WR","Chris Godwin",16.9,13.9,"Yes","1",41.6,13.9,0
"821","Team 3WR1","Team 3","WR","Sterling Shepard",12.6,10.7,"No","1",41.6,13.9,1
"822","Team 3WR1","Team 3","WR","CeeDee Lamb",10,10.9,"No","1",41.6,13.9,1
"823","Team 3WR1","Team 3","WR","A.J. Green",12.1,10.1,"Yes","1",41.6,13.9,1
"824","Team 3WR10","Team 3","WR","Davante Adams",21.3,18.6,"Yes","10",18.6,13.6,0
"825","Team 3WR10","Team 3","WR","Jamison Crowder",0,0,"No","10",18.6,13.6,1
"826","Team 3WR10","Team 3","WR","DK Metcalf",18.2,4.8,"Yes","10",18.6,13.6,1
"827","Team 3WR10","Team 3","WR","Antonio Brown",12.2,13.6,"No","10",18.6,13.6,0
"828","Team 3WR10","Team 3","WR","Sterling Shepard",13.5,10.7,"Yes","10",18.6,13.6,1
"829","Team 3WR11","Team 3","WR","Sterling Shepard",0,0,"No","11",23.6,13.8,1
"830","Team 3WR11","Team 3","WR","Davante Adams",20.5,23.6,"Yes","11",23.6,13.8,0
"831","Team 3WR11","Team 3","WR","DK Metcalf",17.1,13.6,"Yes","11",23.6,13.8,1
"832","Team 3WR11","Team 3","WR","Antonio Brown",11.2,13.8,"No","11",23.6,13.8,0
"833","Team 3WR11","Team 3","WR","Jamison Crowder",14.6,2.6,"Yes","11",23.6,13.8,1
"834","Team 3WR12","Team 3","WR","DK Metcalf",16.7,27.7,"Yes","12",27.7,18.1,0
"835","Team 3WR12","Team 3","WR","Davante Adams",21,18.1,"Yes","12",27.7,18.1,0
"836","Team 3WR12","Team 3","WR","Jamison Crowder",11.5,6.1,"No","12",27.7,18.1,1
"837","Team 3WR12","Team 3","WR","Antonio Brown",13,3.1,"Yes","12",27.7,18.1,1
"838","Team 3WR12","Team 3","WR","Sterling Shepard",12.6,13.8,"No","12",27.7,18.1,1
